0.29904,-0.63636,0.36722,NaN,-0.055921,0.17863,NaN
0.29904,0.36364,-0.63278,NaN,0.069079,-0.043594,NaN
-0.70096,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,0.19408,0.067517,NaN
0.29904,-0.63636,-0.63278,NaN,0.31908,0.17863,NaN
-0.70096,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
-0.20096,0.36364,0.36722,NaN,0.44408,0.067517,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,0.069079,-0.043594,NaN
-0.70096,-0.63636,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.63278,NaN,0.19408,0.17863,NaN
0.29904,-0.63636,-0.13278,NaN,-0.055921,-0.043594,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.63278,NaN,0.069079,0.40085,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,-0.63278,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.63278,NaN,0.19408,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,0.36722,NaN,0.069079,0.067517,NaN
0.29904,0.36364,-0.63278,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.20096,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,0.36722,NaN,0.069079,-0.043594,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,0.069079,0.067517,NaN
0.29904,-0.63636,0.36722,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.63278,NaN,0.069079,0.17863,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.63278,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,-0.63278,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,0.069079,-0.043594,NaN
-0.20096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,0.36722,NaN,0.069079,0.067517,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.20096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.20096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,-0.63278,NaN,-0.055921,-0.043594,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.63278,NaN,0.069079,-0.043594,NaN
-0.70096,0.36364,0.36722,NaN,0.069079,-0.043594,NaN
-0.70096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,0.069079,0.067517,NaN
-0.70096,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,0.069079,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,-0.055921,-0.043594,NaN
-0.20096,0.36364,0.36722,NaN,0.069079,-0.043594,NaN
-0.70096,-0.63636,-0.63278,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.20096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,-0.055921,0.067517,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.20096,-0.63636,0.36722,NaN,0.19408,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,-0.055921,0.40085,NaN
-0.70096,0.36364,0.36722,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,0.069079,0.62307,NaN
0.29904,-0.63636,0.36722,NaN,0.56908,0.17863,NaN
0.29904,-0.63636,-0.63278,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.63278,NaN,0.069079,0.28974,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,0.31908,-0.043594,NaN
0.29904,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,0.069079,0.067517,NaN
-0.70096,-0.63636,-0.63278,NaN,-0.055921,0.067517,NaN
-0.70096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,-0.055921,0.17863,NaN
0.29904,0.36364,0.36722,NaN,0.44408,0.17863,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,-0.055921,0.17863,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,0.36722,NaN,0.069079,0.067517,NaN
0.29904,-0.63636,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,0.069079,0.067517,NaN
-0.70096,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,0.19408,0.17863,NaN
-0.70096,-0.63636,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,0.069079,-0.043594,NaN
-0.70096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,0.069079,0.51196,NaN
0.29904,-0.63636,-0.13278,NaN,-0.055921,0.17863,NaN
0.29904,-0.63636,-0.13278,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.63278,NaN,0.069079,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,-0.055921,0.28974,NaN
-0.70096,-0.63636,-0.63278,NaN,-0.055921,0.17863,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.63278,NaN,0.069079,0.067517,NaN
0.29904,-0.63636,-0.63278,NaN,0.069079,-0.043594,NaN
-0.20096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,-0.63278,NaN,0.069079,0.067517,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,-0.055921,0.067517,NaN
0.29904,0.36364,0.36722,NaN,0.19408,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,0.94408,0.17863,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,0.069079,0.067517,NaN
-0.20096,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,0.17863,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.63278,NaN,-0.055921,0.17863,NaN
0.29904,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,0.17863,NaN
-0.70096,0.36364,-0.63278,NaN,0.069079,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,0.069079,0.067517,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,0.069079,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,0.44408,0.17863,NaN
0.29904,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.63278,NaN,0.069079,0.067517,NaN
-0.70096,-0.63636,-0.63278,NaN,0.069079,0.067517,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,-0.13278,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,-0.63278,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,0.36722,NaN,-0.055921,0.17863,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,0.069079,-0.043594,NaN
-0.20096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.63278,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.63278,NaN,0.069079,-0.043594,NaN
-0.70096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,0.069079,0.067517,NaN
-0.70096,-0.63636,-0.63278,NaN,0.069079,-0.043594,NaN
-0.70096,-0.63636,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,-0.055921,0.17863,NaN
-0.70096,0.36364,-0.63278,NaN,0.069079,0.067517,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,0.069079,0.17863,NaN
0.29904,0.36364,-0.63278,NaN,0.069079,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,0.069079,0.067517,NaN
0.29904,-0.63636,-0.13278,NaN,0.069079,-0.043594,NaN
-0.70096,-0.63636,0.36722,NaN,0.069079,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,0.069079,0.17863,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.63278,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.20096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,-0.055921,0.17863,NaN
0.29904,-0.63636,0.36722,NaN,0.069079,0.067517,NaN
-0.70096,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
-0.20096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,-0.63278,NaN,0.069079,-0.043594,NaN
-0.20096,-0.63636,0.36722,NaN,0.069079,-0.043594,NaN
-0.70096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,0.069079,0.067517,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,0.36722,NaN,0.069079,0.067517,NaN
0.29904,-0.63636,0.36722,NaN,0.069079,0.067517,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.63278,NaN,0.069079,-0.043594,NaN
-0.70096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.63278,NaN,0.069079,0.067517,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,-0.13278,NaN,0.069079,0.17863,NaN
-0.70096,0.36364,0.36722,NaN,0.19408,-0.043594,NaN
0.29904,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,0.067517,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.63278,NaN,0.069079,0.067517,NaN
0.29904,0.36364,-0.63278,NaN,0.069079,0.17863,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,0.067517,NaN
0.29904,0.36364,-0.63278,NaN,0.069079,0.067517,NaN
0.29904,-0.63636,0.36722,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,-0.63278,NaN,-0.055921,-0.043594,NaN
-0.20096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,-0.63278,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,0.19408,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,0.19408,0.067517,NaN
-0.70096,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,-0.055921,0.17863,NaN
-0.70096,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,0.36722,NaN,0.069079,0.067517,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,0.36722,NaN,-0.055921,0.17863,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
-0.70096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,0.069079,0.95641,NaN
-0.70096,-0.63636,-0.63278,NaN,-0.055921,0.067517,NaN
0.29904,0.36364,0.36722,NaN,0.069079,0.067517,NaN
0.29904,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,-0.63278,NaN,-0.055921,0.067517,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,0.069079,0.17863,NaN
0.29904,-0.63636,0.36722,NaN,0.069079,0.17863,NaN
0.29904,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.63278,NaN,0.19408,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.20096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,0.94408,0.17863,NaN
-0.70096,-0.63636,-0.13278,NaN,0.069079,0.067517,NaN
0.29904,-0.63636,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,-0.63278,NaN,0.069079,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,0.069079,0.95641,NaN
-0.70096,0.36364,0.36722,NaN,0.069079,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
-0.70096,-0.63636,-0.63278,NaN,-0.055921,0.067517,NaN
-0.70096,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,0.069079,-0.043594,NaN
-0.70096,-0.63636,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.63278,NaN,0.069079,0.067517,NaN
-0.70096,-0.63636,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,0.19408,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,0.44408,0.17863,NaN
-0.20096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
-0.20096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,0.36722,NaN,0.069079,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.13278,NaN,0.069079,0.17863,NaN
0.29904,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,-0.13278,NaN,-0.055921,-0.043594,NaN
-0.20096,0.36364,0.36722,NaN,-0.055921,-0.043594,NaN
0.29904,0.36364,0.36722,NaN,0.31908,0.067517,NaN
0.29904,0.36364,-0.63278,NaN,-0.055921,-0.043594,NaN
0.29904,-0.63636,-0.63278,NaN,-0.055921,0.067517,NaN
